ID,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
alone_2295232_amusement_AFishCalledWanda,0.083015,0.043971,0,0.056828,0.033116,0.767637,0.031268,0.000854,0.091141,0.006677,0.084356,0.194051,0,0.059146,0.070193,0,0.153831,0.179188,0,0
alone_2295232_amusement_SomethingAboutMary,0.127805,0.075947,0.001314,0.094427,0.037422,0.517252,0.048647,0.001053,0.135457,0.000765,0.09884,0.250928,0,0.059919,0.0803,0,0.183532,0.289182,0,0
alone_2295232_amusement_SomethingAboutMary(2),0.114212,0.051731,0.003302,0.098804,0.051996,0.807666,0.073028,0.030492,0.112539,0.007737,0.125783,0.317209,0,0.1082,0.109588,0,0.252384,0.369853,0.002831,0
alone_2295232_amusement_Benny&Joon,0.158911,0.067328,0.000244,0.10228,0.006751,0.387252,0.05824,0,0.022774,0.00534,0.101873,0.255327,0,0.066013,0.074403,0,0.169277,0.234484,0,0
alone_2295232_fear_BlairWitchProject,0.125455,0.052713,0,0.067119,0.0095,0.498301,0.052501,0,0.020438,0.000957,0.082164,0.175684,0,0.059557,0.06464,0,0.139301,0.181971,0,0
alone_2295232_fear_CopyCat,0.100992,0.054115,0.006951,0.081484,0.018655,0.753658,0.052346,0.002566,0.034631,0.000821,0.165103,0.283682,0,0.07066,0.073815,0,0.223382,0.300858,0,0
alone_2295232_fear_Misery,0.10317,0.049277,0.001876,0.097458,0.000739,0.400531,0.030501,0,0.005885,0,0.143009,0.352286,0,0.069451,0.054715,0,0.138698,0.21478,0,0
alone_2295232_fear_TheShining,0.104148,0.050087,0.001421,0.058467,0.125734,0.874802,0.052247,0.037326,0.31062,0.056641,0.113459,0.321315,0,0.073736,0.119361,0,0.157831,0.336874,0.016516,0
alone_2295232_neutral_Blue(1),0.122824,0.052081,0.007919,0.062654,0.037601,1.106263,0.051699,0,0.127389,0.000318,0.075902,0.193312,0,0.063673,0.071847,0,0.16431,0.246943,0,0
alone_2295232_neutral_Blue(2),0.12956,0.055224,0.000528,0.093024,0.002952,0.735344,0.047176,0,0.085592,0.001256,0.112792,0.215696,0,0.07324,0.112848,0,0.196216,0.1884,0,0
alone_2295232_neutral_Blue(3),0.075901,0.037049,0.001362,0.053672,0.021402,0.818505,0.040654,0,0.062977,0.000294,0.066849,0.175955,0,0.067704,0.070214,0,0.137677,0.186876,0,0
alone_2295232_neutral_TheLover,0.090704,0.041123,0.001341,0.053965,0.016739,1.06658,0.026203,0.002003,0.13637,0.002104,0.083973,0.207863,0,0.055474,0.147477,0,0.160578,0.214769,0,0
alone_2299812_amusement_AFishCalledWanda,0.528785,0.177978,0.067107,0.045277,0.98107,1.242939,0.082082,0.787228,1.290068,1.032267,0.123308,0.650114,0,0.100601,0.220203,0,0.75618,0.64537,0.003198,0
alone_2299812_amusement_Benny&Joon,0.280377,0.14831,0.001827,0.037647,1.121191,1.544878,0.043077,0.962802,1.609959,1.528301,0.10908,0.496372,0,0.087419,0.077603,0,0.366777,0.321197,0,0
alone_2299812_amusement_SomethingAboutMary,0.29215,0.171448,0.018482,0.099142,0.20134,0.579906,0.083412,0.43464,0.663373,1.06705,0.188562,0.512273,0,0.081395,0.134352,0,0.231333,0.499604,0.005717,0
alone_2299812_amusement_SomethingAboutMary(2),0.137053,0.0747,0.403656,0.059148,0.249673,0.304724,0.081978,0.159307,0.460603,1.294875,0.169591,0.299235,0,0.103757,0.162161,0,0.21453,0.336333,0,0
alone_2299812_fear_BlairWitchProject,0.218029,0.105564,0.073611,0.041283,0.014403,0.04026,0.08015,0.0169,0.056297,0.229749,0.152086,0.37998,0,0.09066,0.156862,0,0.349967,0.40321,0.011441,0
alone_2299812_fear_CopyCat,0.133392,0.077377,0.007257,0.05315,0.00045,0.012525,0.040032,0.000293,0.014834,0.309697,0.091386,0.317702,0,0.054719,0.12789,0,0.233562,0.209854,0,0
alone_2299812_fear_Misery,0.190147,0.108859,0.035483,0.060985,0.037161,0.100657,0.05835,0.023974,0.117686,0.224031,0.121405,0.276589,0,0.098918,0.117928,0,0.352116,0.264845,0.014304,0
alone_2299812_fear_TheShining,0.232713,0.091162,0.036099,0.036002,0.075806,0.188973,0.076321,0.162325,0.407958,0.748886,0.145452,0.465516,0,0.111244,0.237928,0,0.251806,0.404131,0.007372,0
alone_2299812_neutral_Blue(1),0.085519,0.080783,0.433607,0.063443,0.001694,0.008361,0.062222,0.000328,0.244772,0.918124,0.135355,0.309599,0,0.071111,0.143497,0,0.176211,0.233133,0,0
alone_2299812_neutral_Blue(2),0.130071,0.168709,0.001505,0.030481,0,0.022565,0.040686,0.001273,0.139724,0.486402,0.15496,0.20935,0,0.046278,0.034488,0,0.130775,0.156785,0,0
alone_2299812_neutral_Blue(3),0.174806,0.067979,0.001528,0.071282,0,0.000596,0.03057,0,0.003536,0.377267,0.083834,0.164935,0,0.042345,0.23943,0,0.248692,0.200026,0,0
alone_2299812_neutral_TheLover,0.052554,0.062,0.000024,0.029799,0,0.004,0.0209,0,0,0.121639,0.055831,0.253904,0,0.037984,0.070731,0,0.16657,0.165068,0,0
alone_2322041_amusement_AFishCalledWanda,0.143882,0.027663,0.046447,0.018556,0.63302,1.313413,0.122505,0.9576,0.300841,0.681955,0.129748,0.184278,0,0.092491,0.086903,0,0.363076,0.187505,0,0
alone_2322041_amusement_Benny&Joon,0.067337,0.034234,0.505122,0.019601,0.015558,1.453007,0.051168,0.812063,0.011614,0.627875,0.057663,0.150096,0,0.041231,0.022782,0,0.105267,0.159086,0,0
alone_2322041_amusement_SomethingAboutMary,0.128348,0.037434,0.300571,0.024407,0.372118,1.060402,0.125491,1.033872,0.13596,0.857896,0.098358,0.234345,0,0.088512,0.053664,0,0.226667,0.184798,0,0
alone_2322041_amusement_SomethingAboutMary(2),0.174561,0.042635,0.207182,0.024699,0.299607,0.91217,0.080047,0.732344,0.074131,0.42059,0.102624,0.254325,0,0.062641,0.033416,0,0.220463,0.159069,0,0
alone_2322041_fear_BlairWitchProject,0.085343,0.047324,0.18355,0.021506,0.078001,0.772732,0.035618,0.939221,0.092803,0.184977,0.059948,0.188237,0,0.043537,0.036701,0,0.240316,0.121248,0,0
alone_2322041_fear_CopyCat,0.124551,0.061724,0.626095,0.030366,0.034666,1.0873,0.057891,0.849882,0.006108,0.453335,0.059664,0.181495,0,0.044325,0.028402,0,0.134067,0.141425,0,0
alone_2322041_fear_Misery,0.140565,0.035534,0.301021,0.022235,0.195888,0.952098,0.05848,0.610993,0.001323,0.445272,0.068528,0.234737,0,0.140411,0.046961,0,0.144242,0.169076,0,0
alone_2322041_fear_TheShining,0.133278,0.050191,0.244415,0.022704,0.260375,1.32618,0.115921,0.657352,0.002104,0.025769,0.130429,0.280918,0,0.074702,0.075595,0,0.274186,0.218439,0,0
alone_2322041_neutral_Blue(1),0.047535,0.026381,0.308287,0.01458,0.056678,0.866748,0.05965,0.993409,0.001224,0.361014,0.054283,0.157937,0,0.04292,0.026101,0,0.114895,0.121923,0,0
alone_2322041_neutral_Blue(2),0.051784,0.024117,0.024005,0.018551,0.138611,1.001338,0.020463,0.998027,0,0.182393,0.055652,0.148688,0,0.038688,0.016973,0,0.117238,0.124563,0,0
alone_2322041_neutral_Blue(3),0.054555,0.024377,0.040916,0.019504,0.014275,0.581399,0.020967,0.786196,0.00458,0.414186,0.054517,0.132036,0,0.03743,0.01888,0,0.125916,0.133422,0,0
alone_2322041_neutral_TheLover,0.06733,0.027813,0.314013,0.020565,0.067322,0.865962,0.024169,0.892441,0.001753,0.443669,0.050524,0.14724,0,0.036945,0.023374,0,0.124939,0.108059,0,0
alone_2341444_amusement_AFishCalledWanda,0.199231,0.092453,0.056642,0.037984,0.004724,0.991674,0.039927,0.036069,0.01405,0.006751,0.086635,0.272509,0,0.035734,0.04478,0,0.438236,0.206415,0,0
alone_2341444_amusement_Benny&Joon,0.103442,0.050608,0.025215,0.033161,0,0.972209,0.045084,0.000567,0,0.000073,0.041506,0.173796,0,0.037279,0.040277,0,0.259741,0.130948,0,0
alone_2341444_amusement_SomethingAboutMary,0.174434,0.063308,0.030675,0.031861,0.000097,0.997011,0.039757,0.011646,0.000086,0.007284,0.176692,0.329101,0,0.069031,0.06016,0,0.488763,0.339184,0,0
alone_2341444_amusement_SomethingAboutMary(2),0.176333,0.099018,0.477713,0.037251,0.009848,1.144917,0.032091,0.399538,0,0.012566,0.148321,0.395711,0,0.0493,0.055205,0,0.185235,0.136554,0,0
alone_2341444_fear_BlairWitchProject,0.274324,0.139532,0.229686,0.03561,0,0.851303,0.022832,0.000007,0,0,0.057057,0.141047,0,0.034246,0.028165,0,0.196287,0.117209,0,0
alone_2341444_fear_CopyCat,0.27759,0.078314,0.492076,0.042502,0.000098,0.817926,0.029897,0.106869,0,0.009667,0.058108,0.149715,0,0.037311,0.082147,0,0.159013,0.160729,0.002169,0
alone_2341444_fear_Misery,0.158685,0.08957,0.456748,0.057076,0.033112,1.08279,0.058579,0.283614,0.000817,0.002539,0.224445,0.452488,0,0.055258,0.099742,0,0.172979,0.145507,0.001282,0
alone_2341444_fear_TheShining,0.161834,0.098753,0.472835,0.025306,0.000863,1.186336,0.035197,0.383319,0,0.00333,0.088741,0.254318,0,0.062517,0.131774,0,0.183072,0.143988,0,0
alone_2341444_neutral_Blue(1),0.103862,0.038297,0.110658,0.026644,0,0.900185,0.015565,0.105177,0,0,0.040607,0.095767,0,0.029511,0.019798,0,0.106661,0.086341,0,0
alone_2341444_neutral_Blue(2),0.116763,0.077094,0.027086,0.049601,0,0.835302,0.028675,0.006517,0,0.000331,0.066432,0.281657,0,0.036338,0.056151,0,0.267281,0.124622,0,0
alone_2341444_neutral_Blue(3),0.089914,0.040954,0.001455,0.029804,0,0.87901,0.022115,0.000293,0.00011,0.001577,0.046895,0.149046,0,0.065428,0.062225,0,0.268851,0.112665,0,0
alone_2341444_neutral_TheLover,0.228053,0.060334,0.112297,0.038956,0,0.782815,0.019532,0.001028,0,0.001153,0.046099,0.20127,0,0.046909,0.043099,0,0.091028,0.188739,0,0
alone_2376682_amusement_AFishCalledWanda,0.147396,0.067445,0.00001,0.039905,0.037658,0.065975,0.065786,0.535971,0.234676,0.416717,0.119531,0.577676,0,0.171694,0.091789,0,0.39917,0.66412,0,0
alone_2376682_amusement_Benny&Joon,0.182847,0.058912,0.00044,0.035572,0.00329,0.03547,0.093833,0.608177,0.184065,0.859867,0.131544,0.317699,0,0.087029,0.045312,0,0.320105,0.229327,0,0
alone_2376682_amusement_SomethingAboutMary,0.176422,0.102196,0.000112,0.091263,0.093856,0.143924,0.132063,0.734462,0.241543,0.89873,0.13471,0.352378,0,0.301104,0.070809,0,0.507811,0.491962,0,0
alone_2376682_amusement_SomethingAboutMary(2),0.260672,0.046789,0.000074,0.042989,0.076666,0.149953,0.139781,0.404631,0.183134,0.584354,0.128522,0.256416,0,0.16062,0.071036,0,0.359825,0.693691,0,0
alone_2376682_fear_BlairWitchProject,0.135047,0.045489,0.001908,0.046262,0.000325,0.001693,0.11444,0.092278,0.013,0.214022,0.076505,0.260935,0,0.077375,0.093803,0,0.27918,0.268551,0,0
alone_2376682_fear_CopyCat,0.128681,0.054311,0.000125,0.047931,0,0.005364,0.048627,0.144389,0.020723,0.352637,0.092093,0.287644,0,0.072903,0.053572,0,0.37847,0.451506,0,0
alone_2376682_fear_Misery,0.085556,0.040131,0.002431,0.03184,0,0.008394,0.06263,0.062436,0.006207,0.313782,0.111113,0.205476,0,0.069217,0.062687,0,0.187562,0.227028,0,0
alone_2376682_fear_TheShining,0.096562,0.062535,0.008203,0.040885,0.00005,0.01763,0.087951,0.037283,0.000787,0.057848,0.069143,0.354458,0,0.037654,0.040108,0,0.29803,0.307694,0,0
alone_2376682_neutral_Blue(1),0.101896,0.059696,0,0.04136,0,0,0.058569,0.227996,0.02381,0.783148,0.060143,0.193417,0,0.047549,0.094955,0,0.20356,0.248408,0,0
alone_2376682_neutral_Blue(2),0.069821,0.036052,0.000161,0.065291,0.000081,0.000269,0.045882,0.234458,0.175309,0.743384,0.070627,0.253644,0,0.043277,0.049919,0,0.161594,0.218299,0,0
alone_2376682_neutral_Blue(3),0.065967,0.040075,0.000226,0.03809,0,0,0.035666,0.101394,0.020389,0.67201,0.113505,0.219837,0,0.039937,0.035553,0,0.206822,0.36299,0,0
alone_2376682_neutral_TheLover,0.086859,0.046466,0.000617,0.039079,0.000192,0.001827,0.102788,0.170513,0.077869,0.531667,0.063229,0.168478,0,0.044022,0.045649,0,0.221851,0.329046,0,0
alone_2391902_amusement_AFishCalledWanda,0.090112,0.046444,1.636181,0.028559,0.069993,0.025197,0.070836,0.249276,0.020833,0.824245,0.060945,0.126001,0,0.044223,0.042744,0,0.120699,0.16585,0.001757,0
alone_2391902_amusement_Benny&Joon,0.089283,0.040246,1.124723,0.02241,0.029729,0.03423,0.101397,0.23822,0.003498,0.716537,0.074645,0.165175,0,0.060159,0.0375,0,0.131122,0.117191,0,0
alone_2391902_amusement_SomethingAboutMary,0.061624,0.040564,1.629807,0.02483,0.012343,0.002296,0.043484,0.242113,0.000761,0.588144,0.13604,0.367033,0,0.055611,0.073711,0,0.226681,0.163308,0,0
alone_2391902_amusement_SomethingAboutMary(2),0.122895,0.090555,1.494492,0.026879,0.030047,0.00287,0.079994,0.159578,0.021758,0.454614,0.135546,0.234677,0,0.094677,0.061722,0,0.184517,0.19915,0,0
alone_2391902_fear_BlairWitchProject,0.096488,0.040819,1.13971,0.026052,0.037015,0.289954,0.037579,0.39135,0.000224,0.882598,0.059095,0.159765,0,0.047232,0.022503,0,0.141301,0.116495,0,0
alone_2391902_fear_CopyCat,0.080377,0.055258,1.463802,0.02814,0,0,0.018373,0.020526,0,0.251382,0.059789,0.138117,0,0.036468,0.025514,0,0.179454,0.093735,0,0
alone_2391902_fear_Misery,0.127942,0.054218,1.637644,0.026041,0.001002,0.000029,0.050585,0.107243,0.001482,0.518911,0.226149,0.213667,0,0.071491,0.027278,0,0.235861,0.133135,0,0
alone_2391902_fear_TheShining,0.057323,0.037355,1.183818,0.021248,0,0.007083,0.044672,0,0,0.352644,0.063087,0.187015,0,0.036391,0.01689,0,0.189124,0.109492,0,0
alone_2391902_neutral_Blue(1),0.064684,0.032119,0.805093,0.030632,0,0,0.152602,0.189981,0.005688,0.898978,0.143346,0.199777,0,0.074628,0.061729,0,0.117658,0.10355,0,0
alone_2391902_neutral_Blue(2),0.115018,0.078927,0.994329,0.052549,0.000877,0.004356,0.029624,0.016682,0.001476,0.741055,0.109508,0.21356,0,0.076494,0.072335,0,0.207844,0.148623,0,0
alone_2391902_neutral_Blue(3),0.09346,0.030177,1.073967,0.029354,0,0.000038,0.036477,0.000279,0,0.530368,0.061039,0.130253,0,0.047338,0.03384,0,0.151812,0.121381,0,0
alone_2391902_neutral_TheLover,0.056047,0.038175,1.112389,0.0336,0,0,0.037376,0.06831,0,0.523751,0.112086,0.199563,0,0.095509,0.023078,0,0.191556,0.13841,0,0
alone_2392738_amusement_AFishCalledWanda,0.120244,0.100196,0.013938,0.052465,0,0.311064,0.056706,0,0.003818,0.012213,0.074985,0.164234,0,0.061167,0.073632,0,0.231205,0.165549,0,0
alone_2392738_amusement_Benny&Joon,0.124192,0.077377,0.054027,0.099369,0,0.143369,0.084692,0,0.003278,0.023925,0.069217,0.235637,0,0.056364,0.089807,0,0.168794,0.188539,0.009323,0
alone_2392738_amusement_SomethingAboutMary,0.146634,0.072184,0.000425,0.062683,0.000042,0.310984,0.049732,0.000051,0.000192,0.018919,0.088342,0.22532,0,0.064265,0.050037,0,0.195756,0.191293,0.009467,0
alone_2392738_amusement_SomethingAboutMary(2),0.089276,0.046061,0.000017,0.07005,0.000285,0.473311,0.067852,0,0.001902,0.027783,0.107092,0.268541,0,0.075448,0.069538,0,0.340218,0.228483,0.008845,0
alone_2392738_fear_BlairWitchProject,0.086878,0.065843,0.015274,0.062503,0,0.18848,0.072957,0.000123,0.000134,0.007861,0.076802,0.335863,0,0.052033,0.212085,0,0.31021,0.19845,0.007361,0
alone_2392738_fear_CopyCat,0.124232,0.109436,0.027319,0.046113,0.000192,0.272251,0.040331,0.00103,0.001263,0.014267,0.095859,0.233906,0,0.07619,0.049627,0,0.170627,0.215571,0.009313,0
alone_2392738_fear_Misery,0.104658,0.05409,0.016384,0.056408,0,0.359681,0.049361,0,0.000095,0.01983,0.105944,0.242251,0,0.078562,0.067335,0,0.224561,0.183728,0.015021,0
alone_2392738_fear_TheShining,0.085895,0.054613,0.003385,0.047665,0,0.297094,0.034119,0,0.000177,0.00603,0.08719,0.17961,0,0.057736,0.059286,0,0.259869,0.188365,0.001696,0
alone_2392738_neutral_Blue(1),0.056239,0.043241,0,0.062565,0,0.275407,0.034593,0,0,0,0.069341,0.231404,0,0.052236,0.015043,0,0.166828,0.118128,0,0
alone_2392738_neutral_Blue(2),0.099861,0.084257,0.010495,0.047628,0,0.508575,0.074049,0,0,0.056455,0.145265,0.270139,0,0.104092,0.077098,0,0.174561,0.250087,0.026933,0
alone_2392738_neutral_Blue(3),0.072434,0.032683,0,0.057759,0,0.288617,0.029461,0,0,0.014412,0.095256,0.191812,0,0.065214,0.056874,0,0.169793,0.231245,0,0
alone_2392738_neutral_TheLover,0.07488,0.050701,0.015026,0.041308,0,0.254803,0.04506,0,0,0.001222,0.056453,0.199205,0,0.042598,0.033598,0,0.342487,0.229376,0,0
social_1665583_amusement_AFishCalledWanda,0.270941,0.118463,0.689337,0.062282,0.192068,0.160221,0.054139,0.72964,0.154731,0.674225,0.113964,0.359487,0,0.078984,0.06759,0,0.560706,0.211996,0,0
social_1665583_amusement_Benny&Joon,0.282078,0.063433,0.121918,0.090912,0.194071,0.207992,0.018824,0.363174,0.266437,0.536527,0.274539,0.910603,0,0.108779,0.117882,0,0.43718,0.71855,0.032387,0
social_1665583_amusement_SomethingAboutMary,0.264872,0.196742,0.242369,0.078213,0.503978,0.107699,0.20585,0.638004,0.433343,0.809817,0.116151,0.375177,0,0.083035,0.077736,0,0.258269,0.304933,0,0
social_1665583_amusement_SomethingAboutMary(2),0.22512,0.12596,0.32899,0.067706,0.204536,0.531328,0.07599,0.297455,0.206278,0.653322,0.140784,0.654735,0,0.292164,0.239156,0,0.757373,0.279767,0.049205,0
social_1665583_fear_BlairWitchProject,0.178836,0.088636,0.408222,0.07984,0.019699,0.037596,0.106498,0.041903,0.03825,0.427406,0.123067,0.422397,0,0.087453,0.095854,0,0.484713,0.269958,0,0
social_1665583_fear_CopyCat,0.190322,0.061576,0.210766,0.025007,0.048847,0.105992,0.129248,0.453034,0.1211,0.529538,0.123274,1.302801,0,0.188467,0.071866,0,0.540433,0.38134,0,0
social_1665583_fear_Misery,0.253263,0.099904,0.247758,0.101715,0.021059,0.103863,0.118365,0.492714,0.145302,0.462725,0.192589,1.372653,0,0.159784,0.056788,0,0.65643,0.500042,0,0
social_1665583_fear_TheShining,0.160285,0.065851,0.445068,0.068431,0.013977,0.152999,0.040932,0.162885,0.012798,0.49819,0.09333,0.192518,0,0.05871,0.055665,0,0.175132,0.208664,0,0
social_1665583_neutral_Blue(1),0.071311,0.051403,0,0.058579,0.000383,0.118907,0.021257,0.827705,0.291403,0.758871,0.059636,0.229836,0,0.152459,0.033042,0,0.135847,0.168215,0,0
social_1665583_neutral_Blue(2),0.325892,0.082408,0.061195,0.058906,0.180496,0.128667,0.058575,0.527086,0.164733,0.607987,0.121829,0.350588,0,0.115496,0.094393,0,0.349246,0.204366,0.006434,0
social_1665583_neutral_Blue(3),0.082894,0.047286,0.277401,0.048374,0,0.006044,0.030499,0.043099,0.004136,0.809475,0.058028,0.262586,0,0.042907,0.029872,0,0.168553,0.13484,0,0
social_1665583_neutral_TheLover,0.173526,0.131511,0.008246,0.074534,0.020215,0.050177,0.110821,0.425896,0.039925,0.337444,0.152118,0.400942,0,0.079785,0.124142,0,0.173853,0.175373,0,0
social_1741210_amusement_AFishCalledWanda,0.189013,0.041187,0.921459,0.060772,1.093002,1.444419,0.047833,0.718249,0.79913,1.246431,0.163918,0.525007,0,0.092558,0.259137,0,0.365927,0.46155,0.079281,0
social_1741210_amusement_Benny&Joon,0.117237,0.095628,0.66301,0.057739,0.507123,0.618916,0.022653,0.708969,0.477575,0.85141,0.124167,0.402453,0,0.12859,0.086092,0,0.187313,0.291103,0,0
social_1741210_amusement_SomethingAboutMary,0.31236,0.170665,0.001768,0.107537,0.496667,1.348474,0.042106,1.30288,0.408591,1.239786,0.173796,0.575854,0,0.088343,0.154715,0,0.292728,0.30596,0.010359,0
social_1741210_amusement_SomethingAboutMary(2),0.089916,0.045265,0.083426,0.044498,0.867992,0.975012,0.076718,1.756903,0.256261,1.117624,0.270936,0.423282,0,0.109488,0.181673,0,0.370427,0.452476,0.006259,0
social_1741210_fear_BlairWitchProject,0.117613,0.099507,0.039568,0.056406,0.438906,1.293559,0.05322,2.021812,0.25268,1.338008,0.402619,1.005041,0,0.098861,0.313092,0,0.368932,0.565744,0.024523,0
social_1741210_fear_CopyCat,0.246392,0.075396,0.01051,0.064176,0.156501,0.747879,0.036228,0.874061,0.120655,0.426779,0.228453,0.514615,0,0.163843,0.136105,0,0.200953,0.406818,0.00655,0
social_1741210_fear_Misery,0.242849,0.09125,0.28314,0.092162,0.328509,0.556479,0.045159,0.638165,0.338783,0.674548,0.289399,0.820427,0,0.170557,0.290212,0,0.358651,0.396265,0.001339,0
social_1741210_fear_TheShining,0.113887,0.050236,0.528104,0.049871,0.3985,1.251936,0.049978,0.264583,0.163332,0.576498,0.309276,0.303236,0,0.105401,0.060071,0,0.151755,0.238718,0,0
social_1741210_neutral_Blue(1),0.097822,0.050966,0.00017,0.055985,0.215511,0.742064,0.030549,0.358466,0.393125,1.497159,0.10411,0.378958,0,0.059242,0.06411,0,0.131837,0.272746,0,0
social_1741210_neutral_Blue(2),0.096538,0.039498,0.027713,0.048789,0.051686,0.638224,0.028942,0.496493,0.071525,0.306565,0.090816,0.376987,0,0.195139,0.120709,0,0.184789,0.199758,0.003587,0
social_1741210_neutral_Blue(3),0.082409,0.040273,0.010677,0.040964,0.126315,0.784219,0.034727,0.184427,0.043672,0.661602,0.201315,0.343854,0,0.115469,0.11013,0,0.239635,0.205859,0,0
social_1741210_neutral_TheLover,0.147701,0.048,0.000174,0.086672,0.22932,1.104714,0.023004,1.044913,0.172,0.973004,0.12268,0.291859,0,0.150714,0.084324,0,0.150763,0.150573,0,0
social_2040818_amusement_AFishCalledWanda,0.084643,0.043793,0.504114,0.045187,0.338321,0.69362,0.0487,0.896635,0.341553,0.346801,0.095774,0.376207,0,0.093847,0.076419,0,1.188775,0.257363,0,0
social_2040818_amusement_Benny&Joon,0.242883,0.457289,1.644793,0.134992,0.20728,0.117183,0.053166,1.214621,0.873147,0.658909,0.239592,0.436419,0,0.14235,0.370664,0,0.845201,0.346217,0,0
social_2040818_amusement_SomethingAboutMary,0.064295,0.038477,0.005249,0.029185,0.085746,1.172062,0.029767,0.044249,0.23202,0.483641,0.116617,0.351487,0,0.070963,0.046311,0,0.443762,0.209479,0,0
social_2040818_amusement_SomethingAboutMary(2),0.076483,0.043961,1.613779,0.029975,0.151226,0.18507,0.066866,1.202254,0.212324,0.530489,0.157117,0.44424,0,0.176039,0.099754,0,0.528609,0.300542,0,0
social_2040818_fear_BlairWitchProject,0.081395,0.063288,1.203602,0.043386,0.000105,0.064939,0.028347,0.563904,0.000635,0.024277,0.087499,0.311778,0,0.094679,0.052151,0,0.242472,0.274635,0,0
social_2040818_fear_CopyCat,0.071298,0.04767,0.755022,0.046832,0.009081,0.310271,0.074972,0.304408,0.021561,0.032939,0.09306,0.311691,0,0.090055,0.12461,0,0.238893,0.293998,0,0
social_2040818_fear_Misery,0.172589,0.116102,1.474427,0.087778,0.057066,0.07776,0.092087,0.754698,0.29185,0.46719,0.251812,0.556887,0,0.232068,0.140576,0,0.774885,0.57525,0.000242,0
social_2040818_fear_TheShining,0.161713,0.053181,1.614242,0.043616,0.002854,0.061701,0.039282,0.644252,0.015484,0.063786,0.115064,0.317819,0,0.131959,0.074598,0,0.48711,0.253636,0,0
social_2040818_neutral_Blue(1),0.164681,0.039033,0.940445,0.02058,0.07795,0.033443,0.066325,0.722553,0.32176,0.488549,0.065164,0.417292,0,0.135667,0.026402,0,0.401702,0.225222,0,0
social_2040818_neutral_Blue(2),0.078068,0.037669,0.00805,0.06117,0.084818,0.934159,0.046568,0.34,0.115919,0.99604,0.123969,0.424835,0,0.102634,0.082496,0,0.325026,0.27799,0.011265,0
social_2040818_neutral_Blue(3),0.140635,0.051467,0.005134,0.047475,0.074598,0.920056,0.023893,0.085205,0.236093,0.723145,0.205966,0.63976,0,0.142779,0.260762,0,0.259549,0.336841,0.071932,0
social_2040818_neutral_TheLover,0.042925,0.045689,0.009391,0.035469,0.02306,1.129214,0.035199,0.003483,0.027701,0.49355,0.085173,0.265038,0,0.037329,0.017227,0,0.123804,0.176069,0,0
social_2048898_amusement_AFishCalledWanda,0.1504,0.114661,1.471748,0.054736,0.323869,1.011836,0.171172,0.404377,0.403252,0.11523,0.135352,0.672568,0,0.251782,0.155671,0,0.583401,0.375041,0.067073,0
social_2048898_amusement_Benny&Joon,0.292739,0.158293,0.727185,0.032788,0.256094,1.105046,0.049271,0.1808,0.248963,0.088115,0.406704,0.993987,0,0.077272,0.160216,0,0.416072,0.832156,0,0
social_2048898_amusement_SomethingAboutMary,0.082073,0.056975,1.144949,0.039568,0.063763,1.107013,0.063628,0.032834,0.009974,0.009489,0.067305,0.197377,0,0.052632,0.082686,0,0.182328,0.273856,0.0065,0
social_2048898_amusement_SomethingAboutMary(2),0.210238,0.107185,1.231452,0.031928,0.454545,1.177771,0.062323,0.35759,0.426643,0.24759,0.13742,0.451473,0,0.159197,0.098932,0,0.706061,0.620204,0.01573,0
social_2048898_fear_BlairWitchProject,0.137619,0.072721,1.119076,0.064757,0.209812,0.839934,0.080696,0.05635,0.157343,0.121627,0.159068,0.553817,0,0.308232,0.119708,0,0.348718,0.359934,0.053889,0
social_2048898_fear_CopyCat,0.142229,0.079438,0.743322,0.041417,0.314093,1.153413,0.130951,0.292432,0.33,0.087108,0.133166,0.777984,0,0.170355,0.13026,0,0.491076,0.383363,0.009134,0
social_2048898_fear_Misery,0.177339,0.076358,1.080524,0.058871,0.048553,0.681827,0.100519,0.058704,0.08856,0.056776,0.130455,0.652611,0,0.17353,0.179074,0,0.385,0.719529,0.022405,0
social_2048898_fear_TheShining,0.136428,0.07275,1.412417,0.090569,0.614035,1.943278,0.058401,0.530646,0.730335,0.327735,0.20613,0.990549,0,0.163104,0.120296,0,0.724359,0.586327,0.032204,0
social_2048898_neutral_Blue(1),0.063121,0.052374,0.789121,0.075794,0.043084,0.558617,0.086243,0.016056,0.008636,0.001084,0.065084,0.290579,0,0.086991,0.088748,0,0.236542,0.18043,0,0
social_2048898_neutral_Blue(2),0.076173,0.043486,1.632307,0.146016,0.071481,0.782503,0.021481,0.233801,0.058191,0.022333,0.115557,0.174194,0,0.016527,0.07194,0,0.839135,0.430865,0,0
social_2048898_neutral_Blue(3),0.061623,0.061519,1.103519,0.029247,0.061623,1.087623,0.032403,0.064727,0.139338,0.030052,0.148909,0.537857,0,0.106455,0.06687,0,0.322065,0.382338,0,0
social_2048898_neutral_TheLover,0.082009,0.062188,0.890991,0.042863,0.023145,0.980812,0.09447,0.089419,0.015299,0.019641,0.140915,0.623821,0,0.216846,0.100513,0,0.471573,0.586017,0,0
social_2049023_amusement_AFishCalledWanda,0.24081,0.106021,0.500618,0.069912,1.085844,1.919286,0.124196,1.213061,1.019551,1.045251,0.158845,0.50568,0,0.133325,0.178644,0,1.5099,0.427192,0.00722,0
